,n,p,k,sigma,lambda,method,time,error,numiters
1975,100,200,100,1,27.79833441080028,LLM,0.1561112403869629,0.882626950626594,361
1976,100,200,100,1,0,AT,0.06504464149475098,0.738688154899383,161
1977,100,200,100,1,0,LLM,0.07205080986022949,0.7386881666118755,161
1978,100,200,100,1,26.419666823431257,AT,0.12208795547485352,0.9141181947108958,318
1979,100,200,100,1,26.419666823431257,LLM,0.12308621406555176,0.9192270343467964,269
1980,100,200,100,1,0,AT,0.06303095817565918,0.729554458279023,154
1981,100,200,100,1,0,LLM,0.08305883407592773,0.7295548567748985,156
1982,100,200,100,1,24.959753788857103,AT,0.16811847686767578,0.9272389836409802,365
1983,100,200,100,1,24.959753788857103,LLM,0.19813942909240723,0.9340962585402902,401
1984,100,200,100,1,0,AT,0.0670473575592041,0.7254446724578996,165
1985,100,200,100,1,0,LLM,0.09206557273864746,0.7254449266802341,166
1986,100,200,100,1,43.20517606919162,AT,0.11708259582519531,0.8715976506097747,317
1987,100,200,100,1,43.20517606919162,LLM,0.1581118106842041,0.876101753058758,310
1988,100,200,100,1,0,AT,0.06104326248168945,0.7070907191226189,154
1989,100,200,100,1,0,LLM,0.08305978775024414,0.7070907134329987,154
1990,100,200,100,1,27.238027251881892,AT,0.11407995223999023,0.7990500798181986,282
1991,100,200,100,1,27.238027251881892,LLM,0.12608838081359863,0.803695167589892,276
1992,100,200,100,1,0,AT,0.06706094741821289,0.721385728286085,154
1993,100,200,100,1,0,LLM,0.0670480728149414,0.721385686277656,155
1994,100,200,100,1,29.510626595884066,AT,0.11706924438476562,0.8597137072787143,311
1995,100,200,100,1,29.510626595884066,LLM,0.16811847686767578,0.8654868642643804,331
1996,100,200,100,1,0,AT,0.06204414367675781,0.6887373007964154,156
1997,100,200,100,1,0,LLM,0.07105088233947754,0.6887351735119893,164
1998,100,200,100,1,31.73404079431527,AT,0.16111207008361816,0.869726206188261,380
1999,100,200,100,1,31.73404079431527,LLM,0.18613409996032715,0.8759951298932491,379
2000,100,200,20,1,0,AT,0.05704069137573242,0.7295537235965102,137
2001,100,200,20,1,0,LLM,0.07104945182800293,0.7295579596443437,167
2002,100,200,20,1,27.46842921203944,AT,0.10207247734069824,0.10572817887072887,259
2003,100,200,20,1,27.46842921203944,LLM,0.050048828125,0.09446436805851662,114
2004,100,200,20,1,0,AT,0.06904816627502441,0.7778244979463627,180
2005,100,200,20,1,0,LLM,0.08105897903442383,0.7778356811034903,166
2006,100,200,20,1,27.442649060489117,AT,0.10707449913024902,0.07561750177561788,282
2007,100,200,20,1,27.442649060489117,LLM,0.058040618896484375,0.06410524281080465,122
2008,100,200,20,1,0,AT,0.05403852462768555,0.7091784629765855,146
2009,100,200,20,1,0,LLM,0.07505249977111816,0.7091783250315352,146
2010,100,200,20,1,25.522564623421268,AT,0.09206485748291016,0.05255517415734091,262
2011,100,200,20,1,25.522564623421268,LLM,0.04703354835510254,0.04197236540846072,106
2012,100,200,20,1,0,AT,0.05203676223754883,0.7209528813476648,137
2013,100,200,20,1,0,LLM,0.07106328010559082,0.7209528390861454,137
2014,100,200,20,1,27.43118966194583,AT,0.09005188941955566,0.06429211436553038,250
2015,100,200,20,1,27.43118966194583,LLM,0.043030500411987305,0.05309154143104823,101
2016,100,200,20,1,0,AT,0.06604671478271484,0.7075693892548329,159
2017,100,200,20,1,0,LLM,0.07805609703063965,0.7075693177415212,159
2018,100,200,20,1,27.095240538911312,AT,0.11007952690124512,0.06707258444252812,253
2019,100,200,20,1,27.095240538911312,LLM,0.05203652381896973,0.05568616250807962,118
2020,100,200,20,1,0,AT,0.07204818725585938,0.7379506146711059,157
2021,100,200,20,1,0,LLM,0.07305121421813965,0.7379509569375288,159
2022,100,200,20,1,29.240166465402027,AT,0.09506750106811523,0.07566446100652939,250
2023,100,200,20,1,29.240166465402027,LLM,0.04403185844421387,0.06212156187577113,98
2024,100,200,20,1,0,AT,0.05603456497192383,0.7623229982238103,150
2025,100,200,20,1,0,LLM,0.06504344940185547,0.7623227971033263,151
2026,100,200,20,1,29.615820739708195,AT,0.10405993461608887,0.08244940747116872,263
2027,100,200,20,1,29.615820739708195,LLM,0.05503988265991211,0.06908911646763265,119
2028,100,200,20,1,0,AT,0.05503964424133301,0.7098299319337829,154
2029,100,200,20,1,0,LLM,0.06904745101928711,0.7098318138467855,152
2030,100,200,20,1,25.777905299172925,AT,0.10407280921936035,0.05728022728069669,234
2031,100,200,20,1,25.777905299172925,LLM,0.05403900146484375,0.045522864947514854,101
2032,100,200,20,1,0,AT,0.07004904747009277,0.7241383258132372,158
2033,100,200,20,1,0,LLM,0.07405233383178711,0.7241384691623486,153
2034,100,200,20,1,21.154265477882603,AT,0.11608290672302246,0.06499786685141878,275
2035,100,200,20,1,21.154265477882603,LLM,0.07104873657226562,0.05370148444400011,126
2036,100,200,20,1,0,AT,0.05803990364074707,0.7277800116734455,144
2037,100,200,20,1,0,LLM,0.07105040550231934,0.7277800840732247,145
2038,100,200,20,1,24.85789796271392,AT,0.10008502006530762,0.05319367558906586,245
2039,100,200,20,1,24.85789796271392,LLM,0.053037405014038086,0.0412510739512706,105
2040,100,200,20,1,0,AT,0.055036306381225586,0.6703446357131867,144
2041,100,200,20,1,0,LLM,0.06204485893249512,0.6703448861213519,144
2042,100,200,20,1,27.643454338701257,AT,0.09006524085998535,0.05727510143029604,250
2043,100,200,20,1,27.643454338701257,LLM,0.047032833099365234,0.046152976802061645,99
2044,100,200,20,1,0,AT,0.06404542922973633,0.6686769791067276,160
2045,100,200,20,1,0,LLM,0.07505154609680176,0.6686768759327153,159
2046,100,200,20,1,32.53428114287797,AT,0.09907007217407227,0.05259022940508174,232
2047,100,200,20,1,32.53428114287797,LLM,0.05603957176208496,0.04097253007632337,102
2048,100,200,20,1,0,AT,0.06403231620788574,0.7227144793977136,164
2049,100,200,20,1,0,LLM,0.07805466651916504,0.7227144068747771,164
2050,100,200,20,1,36.56825266408974,AT,0.09206485748291016,0.07179696105679395,257
2051,100,200,20,1,36.56825266408974,LLM,0.04503035545349121,0.06125854722221468,102
2052,100,200,20,1,0,AT,0.055039167404174805,0.7474477371269681,152
2053,100,200,20,1,0,LLM,0.07004904747009277,0.747447278591781,153
2054,100,200,20,1,33.06884496382837,AT,0.09406805038452148,0.08361814746959172,252
2055,100,200,20,1,33.06884496382837,LLM,0.054036617279052734,0.070979265640655,115
2056,100,200,20,1,0,AT,0.0550386905670166,0.7377993844956362,155
2057,100,200,20,1,0,LLM,0.07705497741699219,0.7377993983572553,156
2058,100,200,20,1,34.82461655727508,AT,0.11107945442199707,0.1133839033852875,253
2059,100,200,20,1,34.82461655727508,LLM,0.05403733253479004,0.10161612020873743,108
2060,100,200,20,1,0,AT,0.06104254722595215,0.7246937685863615,160
2061,100,200,20,1,0,LLM,0.07605385780334473,0.7246963067978976,158
2062,100,200,20,1,31.69663208740672,AT,0.08606076240539551,0.05553830001436129,245
2063,100,200,20,1,31.69663208740672,LLM,0.05303835868835449,0.04550276437123609,111
2064,100,200,20,1,0,AT,0.05704021453857422,0.7533434934569073,160
2065,100,200,20,1,0,LLM,0.07305121421813965,0.7533436920761801,160
2066,100,200,20,1,35.87111662345573,AT,0.10607552528381348,0.09164306265298885,257
2067,100,200,20,1,35.87111662345573,LLM,0.05405092239379883,0.07980327515528397,112
2068,100,200,20,1,0,AT,0.05103611946105957,0.7537341077442364,143
2069,100,200,20,1,0,LLM,0.06904864311218262,0.7537340985792952,145
2070,100,200,20,1,28.96305967518659,AT,0.09907054901123047,0.08433135145276613,267
2071,100,200,20,1,28.96305967518659,LLM,0.05203700065612793,0.07150291632810847,113
2072,100,200,20,1,0,AT,0.06504583358764648,0.6729010891344223,158
2073,100,200,20,1,0,LLM,0.07505273818969727,0.6729012150267225,158
2074,100,200,20,1,32.40597009438366,AT,0.08205795288085938,0.06419178462415874,229
2075,100,200,20,1,32.40597009438366,LLM,0.04703354835510254,0.05340921395451143,93
2076,100,200,20,1,0,AT,0.06604671478271484,0.7079019074410483,159
2077,100,200,20,1,0,LLM,0.07205080986022949,0.7079011018227708,157
2078,100,200,20,1,30.190637165946285,AT,0.1150810718536377,0.05837195323386367,258
2079,100,200,20,1,30.190637165946285,LLM,0.047034263610839844,0.04812145876977267,98
2080,100,200,20,1,0,AT,0.07004928588867188,0.6666907074982482,161
2081,100,200,20,1,0,LLM,0.07605409622192383,0.6666952874967307,146
2082,100,200,20,1,39.17907118063642,AT,0.09606790542602539,0.0838939342001137,234
2083,100,200,20,1,39.17907118063642,LLM,0.047032833099365234,0.07460466207986215,93
2084,100,200,20,1,0,AT,0.0550386905670166,0.6779420923533988,152
2085,100,200,20,1,0,LLM,0.06505918502807617,0.6779416263421567,152
2086,100,200,20,1,23.90319553028571,AT,0.10005688667297363,0.051753189011090536,252
2087,100,200,20,1,23.90319553028571,LLM,0.05203700065612793,0.0420857201762312,107
2088,100,200,20,1,0,AT,0.057039737701416016,0.6291191582837968,149
2089,100,200,20,1,0,LLM,0.067047119140625,0.6291186027660609,150
2090,100,200,20,1,29.2393653924395,AT,0.08806347846984863,0.04347265364987432,244
2091,100,200,20,1,29.2393653924395,LLM,0.038025856018066406,0.0351792687831795,88
2092,100,200,20,1,0,AT,0.05403733253479004,0.7060092470411515,152
2093,100,200,20,1,0,LLM,0.07405328750610352,0.7060092450121117,152
2094,100,200,20,1,29.100161423197946,AT,0.08305907249450684,0.07386301756960875,222
2095,100,200,20,1,29.100161423197946,LLM,0.05503702163696289,0.05928527776170275,107
2096,100,200,20,1,0,AT,0.061043500900268555,0.7374710846003869,158
2097,100,200,20,1,0,LLM,0.06304407119750977,0.7374831509466951,147
2098,100,200,20,1,29.42347764656938,AT,0.10707783699035645,0.06838802134217993,263
2099,100,200,20,1,29.42347764656938,LLM,0.04803276062011719,0.05720273409568753,111
2100,100,200,20,1,0,AT,0.056038618087768555,0.6347526915276873,158
2101,100,200,20,1,0,LLM,0.07805514335632324,0.6347526057236665,155
2102,100,200,20,1,33.82852928163052,AT,0.08105731010437012,0.047122184572861436,227
2103,100,200,20,1,33.82852928163052,LLM,0.04102945327758789,0.03907578457684124,92
2104,100,200,20,1,0,AT,0.062043190002441406,0.6707947603341723,143
2105,100,200,20,1,0,LLM,0.06404566764831543,0.670793723425128,143
2106,100,200,20,1,25.28574403802193,AT,0.09506726264953613,0.04213439809185325,241
2107,100,200,20,1,25.28574403802193,LLM,0.048033714294433594,0.0319019271961207,99
2108,100,200,20,1,0,AT,0.0550384521484375,0.7240840476796124,156
2109,100,200,20,1,0,LLM,0.06904816627502441,0.7240842631533654,154
2110,100,200,20,1,25.84665064681179,AT,0.09506726264953613,0.07045695421455757,255
2111,100,200,20,1,25.84665064681179,LLM,0.05303788185119629,0.05880549041419747,121
2112,100,200,20,1,0,AT,0.061043500900268555,0.739073115297267,148
2113,100,200,20,1,0,LLM,0.07805538177490234,0.7390823887287178,163
2114,100,200,20,1,36.05928994337249,AT,0.08706092834472656,0.10281293460560506,247
2115,100,200,20,1,36.05928994337249,LLM,0.04904818534851074,0.09220646295053057,99
2116,100,200,20,1,0,AT,0.05505228042602539,0.7000322931994323,147
2117,100,200,20,1,0,LLM,0.08604717254638672,0.7000380583491277,160
2118,100,200,20,1,36.03014078684586,AT,0.09206533432006836,0.06738003409081358,244
2119,100,200,20,1,36.03014078684586,LLM,0.04501748085021973,0.0549379358449441,103
2120,100,200,20,1,0,AT,0.059041500091552734,0.6958078051586136,143
2121,100,200,20,1,0,LLM,0.07305169105529785,0.69580767079777,143
2122,100,200,20,1,28.785758441327133,AT,0.10005712509155273,0.0547845893217328,242
2123,100,200,20,1,28.785758441327133,LLM,0.04203009605407715,0.04227977599424315,99
2124,100,200,20,1,0,AT,0.05605196952819824,0.7389330959334933,158
2125,100,200,20,1,0,LLM,0.07503938674926758,0.7389329786448041,155
2126,100,200,20,1,26.221124355882697,AT,0.11608171463012695,0.05363131044131594,255
2127,100,200,20,1,26.221124355882697,LLM,0.05003547668457031,0.04210557444650514,103
2128,100,200,20,1,0,AT,0.05203676223754883,0.7222072635104202,146
2129,100,200,20,1,0,LLM,0.06606054306030273,0.7222080970979531,144
2130,100,200,20,1,24.71704537016505,AT,0.11706900596618652,0.05283539126896519,265
2131,100,200,20,1,24.71704537016505,LLM,0.05505228042602539,0.04284973957335783,99
2132,100,200,20,1,0,AT,0.05402421951293945,0.6887825386269752,149
2133,100,200,20,1,0,LLM,0.06304454803466797,0.6887823016519528,147
2134,100,200,20,1,34.82805467948491,AT,0.09506726264953613,0.07025838124556676,227
2135,100,200,20,1,34.82805467948491,LLM,0.05704021453857422,0.05840492750119001,102
2136,100,200,20,1,0,AT,0.051036834716796875,0.6811894795780441,144
2137,100,200,20,1,0,LLM,0.07505249977111816,0.6811903189763451,146
2138,100,200,20,1,29.564258423125576,AT,0.09807014465332031,0.05586158424128877,243
2139,100,200,20,1,29.564258423125576,LLM,0.039026498794555664,0.046056872994036116,92
2140,100,200,20,1,0,AT,0.056040048599243164,0.7407805595284577,148
2141,100,200,20,1,0,LLM,0.06606030464172363,0.7407808373035891,149
2142,100,200,20,1,27.87210481902284,AT,0.09005069732666016,0.0867098478554369,248
2143,100,200,20,1,27.87210481902284,LLM,0.0530393123626709,0.07475319810341792,104
2144,100,200,20,1,0,AT,0.05503654479980469,0.6984346196102541,149
2145,100,200,20,1,0,LLM,0.06905055046081543,0.6984350453965662,163
2146,100,200,20,1,29.47399550563325,AT,0.09006261825561523,0.0550971741495727,249
2147,100,200,20,1,29.47399550563325,LLM,0.054038047790527344,0.04417623917431191,111
2148,100,200,20,1,0,AT,0.055039167404174805,0.7120212408127489,141
2149,100,200,20,1,0,LLM,0.07705450057983398,0.7120204161978128,142
2150,100,200,20,1,23.34468344535791,AT,0.0960698127746582,0.07449533057740783,262
2151,100,200,20,1,23.34468344535791,LLM,0.04903292655944824,0.061972314877438525,114
2152,100,200,20,1,0,AT,0.058040618896484375,0.7161763501705969,143
2153,100,200,20,1,0,LLM,0.07505249977111816,0.7161731044525068,156
2154,100,200,20,1,29.67202582688354,AT,0.09506821632385254,0.057106910043418294,241
2155,100,200,20,1,29.67202582688354,LLM,0.04703259468078613,0.04566900150251598,96
2156,100,200,20,1,0,AT,0.054038047790527344,0.7194518155352506,150
2157,100,200,20,1,0,LLM,0.06604599952697754,0.7194254431362053,137
2158,100,200,20,1,32.53771876656584,AT,0.10007095336914062,0.058877830937280363,249
2159,100,200,20,1,32.53771876656584,LLM,0.04503178596496582,0.048517700661464706,98
2160,100,200,20,1,0,AT,0.060042619705200195,0.6702334668654635,156
2161,100,200,20,1,0,LLM,0.06804752349853516,0.6702311349686815,159
2162,100,200,20,1,32.45935652122626,AT,0.09006404876708984,0.06811510165912263,236
2163,100,200,20,1,32.45935652122626,LLM,0.041028499603271484,0.058391397215271146,95
2164,100,200,20,1,0,AT,0.053037166595458984,0.7140530112802926,148
2165,100,200,20,1,0,LLM,0.0720517635345459,0.7140510486739331,150
2166,100,200,20,1,25.215847806303664,AT,0.10107135772705078,0.056769505884514675,256
2167,100,200,20,1,25.215847806303664,LLM,0.053037405014038086,0.0444368842545765,124
2168,100,200,20,1,0,AT,0.06004142761230469,0.7335203769450389,156
2169,100,200,20,1,0,LLM,0.08205842971801758,0.7335201493185289,153
2170,100,200,20,1,24.46820938563208,AT,0.11407995223999023,0.06078514060927579,265
2171,100,200,20,1,24.46820938563208,LLM,0.056040287017822266,0.04854056681609826,126
2172,100,200,20,1,0,AT,0.058042049407958984,0.7003628198122047,145
2173,100,200,20,1,0,LLM,0.06804895401000977,0.7003618960912075,148
2174,100,200,20,1,38.06801998750133,AT,0.08405876159667969,0.07926992620743291,230
2175,100,200,20,1,38.06801998750133,LLM,0.03902745246887207,0.06720353017880741,91
2176,100,200,20,1,0,AT,0.06304407119750977,0.6604394725153852,136
2177,100,200,20,1,0,LLM,0.07005000114440918,0.6604394665246323,136
2178,100,200,20,1,29.16168459034503,AT,0.09207868576049805,0.05995837023866426,245
2179,100,200,20,1,29.16168459034503,LLM,0.04501771926879883,0.04897521635691225,94
2180,100,200,20,1,0,AT,0.05904245376586914,0.6864788378507084,151
2181,100,200,20,1,0,LLM,0.0840597152709961,0.6864910912287584,161
2182,100,200,20,1,36.86603893061749,AT,0.08105731010437012,0.0703129233243098,225
2183,100,200,20,1,36.86603893061749,LLM,0.04903364181518555,0.059460721744589475,95
2184,100,200,20,1,0,AT,0.06804680824279785,0.717367182450891,162
2185,100,200,20,1,0,LLM,0.06904911994934082,0.7173671173686238,162
2186,100,200,20,1,22.949748197620195,AT,0.10407519340515137,0.050910114251165824,258
2187,100,200,20,1,22.949748197620195,LLM,0.05104827880859375,0.039672771400077536,98
2188,100,200,20,1,0,AT,0.06602835655212402,0.7565850917448649,144
2189,100,200,20,1,0,LLM,0.062044382095336914,0.7565844756840286,145
2190,100,200,20,1,22.270430873707987,AT,0.10906314849853516,0.06494163308406534,274
2191,100,200,20,1,22.270430873707987,LLM,0.056053876876831055,0.05280344097988032,120
2192,100,200,20,1,0,AT,0.05804109573364258,0.7191504644823961,143
2193,100,200,20,1,0,LLM,0.06203007698059082,0.7191506109857193,143
2194,100,200,20,1,32.57055924048731,AT,0.10008358955383301,0.06371564468341713,243
2195,100,200,20,1,32.57055924048731,LLM,0.0460202693939209,0.052143133549877776,102
2196,100,200,20,1,0,AT,0.056038618087768555,0.7562162003693202,159
2197,100,200,20,1,0,LLM,0.0720510482788086,0.7562157729650302,158
2198,100,200,20,1,25.20486984558748,AT,0.10807633399963379,0.05972922059183504,246
2199,100,200,20,1,25.20486984558748,LLM,0.04603314399719238,0.048446493375111,108
2200,100,200,20,1,0,AT,0.06404519081115723,0.7215606978303131,140
2201,100,200,20,1,0,LLM,0.06504559516906738,0.7215603740146851,140
2202,100,200,20,1,27.824916236874326,AT,0.0910637378692627,0.09339006696529159,238
2203,100,200,20,1,27.824916236874326,LLM,0.058054447174072266,0.07976861411586547,107
2204,100,200,20,1,0,AT,0.06304478645324707,0.7359870489363487,151
2205,100,200,20,1,0,LLM,0.07403826713562012,0.7359868029686937,150
2206,100,200,20,1,29.388093396380732,AT,0.11308026313781738,0.0941491183841284,258
2207,100,200,20,1,29.388093396380732,LLM,0.05403780937194824,0.08204096719590699,113
2208,100,200,20,1,0,AT,0.055039167404174805,0.6384873141048618,151
2209,100,200,20,1,0,LLM,0.07105064392089844,0.6384810093521267,164
2210,100,200,20,1,23.841271720757195,AT,0.10607457160949707,0.041154477604730934,238
2211,100,200,20,1,23.841271720757195,LLM,0.042031049728393555,0.031496579881907884,97
2212,100,200,20,1,0,AT,0.06604576110839844,0.693784008922347,151
2213,100,200,20,1,0,LLM,0.07004952430725098,0.6937842119558717,150
2214,100,200,20,1,30.365844102690893,AT,0.10807585716247559,0.055418258771080996,252
2215,100,200,20,1,30.365844102690893,LLM,0.05003523826599121,0.04432741283413902,100
2216,100,200,20,1,0,AT,0.05704045295715332,0.7129229856338869,158
2217,100,200,20,1,0,LLM,0.07004976272583008,0.7129231241833176,159
2218,100,200,20,1,29.84955941767516,AT,0.1030724048614502,0.06617346363043473,258
